epiweek,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
202044,4209102,17.013714285714286,24.478957142857144,20.340642857142857,225.7951,60.66867142857143,95.14497142857142,80.70394285714285
202045,4209102,13.332071428571428,21.077771428571427,16.9004,132.0593,60.415057142857144,93.75861428571429,78.60985714285714
202046,4209102,18.175457142857145,24.2578,20.733957142857143,207.36139999999997,75.49884285714286,98.71162857142858,89.04778571428571
202047,4209102,17.5673,23.168157142857144,19.90822857142857,228.30169999999998,68.96531428571429,96.63008571428571,85.3
202048,4209102,18.820942857142857,25.60892857142857,21.775042857142857,144.5055,65.85045714285714,97.63365714285715,84.52234285714286
202049,4209102,19.8169,25.86097142857143,22.496871428571428,252.6325,71.44395714285714,96.23738571428571,85.3608
202050,4209102,18.955085714285715,24.821314285714287,21.455957142857145,237.4814,73.02308571428571,97.4297,87.21348571428571
202051,4209102,20.582857142857144,27.060442857142856,23.229157142857144,397.7587,71.60838571428572,96.71591428571429,87.4282857142857
202052,4209102,19.56912857142857,24.739542857142858,21.889185714285713,276.2264,74.78305714285715,96.55178571428571,86.99715714285715
202053,4209102,20.2602,26.043757142857142,22.575185714285716,287.087,72.62265714285714,95.85501428571429,86.68968571428572
202101,4209102,20.17897142857143,27.478485714285714,23.293642857142856,372.4276,67.00112857142858,96.48924285714286,84.33851428571428
202102,4209102,21.111685714285713,25.386314285714285,22.96567142857143,267.4568,81.24141428571428,97.34775714285715,90.259
202103,4209102,20.042485714285714,23.608028571428573,21.62292857142857,787.1114,86.24977142857144,96.71395714285714,92.635
202104,4209102,21.288457142857144,27.4649,24.11987142857143,193.282,71.70607142857142,95.91458571428572,86.15824285714285
202105,4209102,21.0666,28.879685714285714,24.57737142857143,157.0459,60.74008571428571,94.67527142857142,80.27751428571429
202106,4209102,18.40347142857143,24.953914285714287,21.3943,143.3501,66.2007,96.7208,83.32267142857143
202107,4209102,19.183085714285713,27.618671428571428,23.041471428571427,108.8165,60.7899,96.24878571428572,82.06142857142858
202108,4209102,20.1237,24.836728571428573,22.10985714285714,449.273,77.375,97.19404285714286,88.88744285714286
202109,4209102,20.0047,25.019542857142856,22.230428571428572,446.0851,78.59147142857142,97.25405714285714,90.24915714285714
202110,4209102,19.01844285714286,24.787842857142856,21.64602857142857,169.3699,72.26792857142857,96.19712857142858,86.49285714285715
202111,4209102,20.675514285714286,25.883142857142857,22.936985714285715,154.2551,75.47134285714286,96.91687142857143,88.56368571428571
